id	answer
su-JB_2056	D
su-JB_2057	D
su-JB_2058	D
su-JB_2059	D
su-JB_2060	C
su-JB_2061	D
su-JB_2062	D
su-JB_2063	D
su-JB_2064	D
su-JB_2065	D
su-JB_2066	D
su-JB_2067	C
su-JB_2068	C
su-JB_2069	C
su-JB_2070	C
su-JB_2071	C
su-JB_2072	C
su-JB_2073	D
su-JB_2074	D
su-JB_2075	D
su-JB_2076	D
su-JB_2077	D
su-JB_2078	D
su-JB_2079	D
su-JB_2080	D
su-JB_2081	D
su-JB_2082	D
su-JB_2083	D
su-JB_2084	D
su-JB_2085	D
su-JB_2086	D
su-JB_2087	D
su-JB_2088	C
su-JB_2089	C
su-JB_2090	C
su-JB_2091	C
su-JB_2092	C
su-JB_2093	C
su-JB_2094	D
su-JB_2095	D
su-JB_2096	D
su-JB_2097	D
su-JB_2098	D
su-JB_2099	D
su-JB_2100	D
su-JB_2101	D
su-JB_2102	D
su-JB_2103	D
su-JB_2104	D
su-JB_2105	D
su-JB_2106	D
su-JB_2107	D
su-JB_2108	D
su-JB_2109	C
su-JB_2110	C
su-JB_2111	C
su-JB_2112	C
su-JB_2113	C
su-JB_2114	C
su-JB_2115	C
su-JB_2116	C
su-JB_2117	C
su-JB_2118	C
su-JB_2119	C
su-JB_2120	C
su-JB_2121	C
su-JB_2122	C
su-JB_2123	C
su-JB_2124	D
su-JB_2125	D
su-JB_2126	D
su-JB_2127	D
su-JB_2128	D
su-JB_2129	D
su-JB_2130	D
su-JB_2131	D
su-JB_2132	D
su-JB_2133	D
su-JB_2134	D
su-JB_2135	D
su-JB_2136	D
su-JB_2137	D
su-JB_2138	D
su-JB_2139	D
su-JB_2140	D
su-JB_2141	D
su-JB_2142	D
su-JB_2143	D
en-GB_1970	C
en-GB_1971	D
en-GB_1972	D
en-GB_1973	C
en-GB_1974	C
en-GB_1975	D
en-GB_1976	C
en-GB_1977	C
en-GB_1978	D
en-GB_1979	C
en-US_1656	C
en-US_1657	B
en-US_1658	C
en-US_1659	C
en-US_1660	C
en-US_1661	C
en-US_1662	C
en-US_1663	D
en-US_1664	D
en-US_1665	D
en-US_1666	D
en-US_1667	C
en-US_1668	C
en-US_1669	C
en-US_1670	C
en-US_1671	D
en-US_1672	D
en-US_1673	D
en-US_1674	D
en-US_1675	D
en-US_1676	D
en-US_1677	B
en-US_1678	C
en-US_1679	C
en-US_1680	C
en-US_1681	C
en-US_1682	B
en-US_1683	B
en-US_1684	B
en-US_1685	B
en-US_1686	C
en-US_1687	C
en-US_1688	C
en-US_1689	C
en-US_1690	C
en-US_1691	C
en-US_1692	C
en-US_1693	C
en-US_1694	C
en-US_1695	C
en-US_1696	D
en-US_1697	D
en-US_1698	D
en-US_1699	D
en-US_1700	D
en-US_1701	D
en-US_1702	C
en-US_1703	C
en-US_1704	C
en-US_1705	C
en-US_1706	C
en-US_1707	C
en-US_1708	D
en-US_1709	D
en-US_1710	D
en-US_1711	D
ko-KR_2232	C
ko-KR_2233	C
ko-KR_2234	C
ko-KR_2235	C
ko-KR_2236	D
ko-KR_2237	D
ko-KR_2238	D
ko-KR_2239	D
ko-KR_2240	D
ko-KR_2241	D
ko-KR_2242	C
ko-KR_2243	C
ko-KR_2244	C
ko-KR_2245	C
ko-KR_2246	C
ko-KR_2247	C
ko-KR_2248	D
ko-KR_2249	D
ko-KR_2250	D
ko-KR_2251	D
ko-KR_2252	A
ko-KR_2253	A
ko-KR_2254	A
ko-KR_2255	A
ko-KR_2256	A
ko-KR_2257	A
ko-KR_2258	A
ko-KR_2259	A
ko-KR_2260	A
ko-KR_2261	A
ko-KR_2262	A
ko-KR_2263	A
ko-KR_2264	A
ko-KR_2265	A
ko-KR_2266	A
ko-KR_2267	A
ko-KR_2268	A
ko-KR_2269	A
ko-KR_2270	A
ko-KR_2271	A
ko-KR_2272	C
ko-KR_2273	C
ko-KR_2274	C
ko-KR_2275	C
ko-KR_2276	D
ko-KR_2277	D
ko-KR_2278	D
ko-KR_2279	D
ko-KR_2280	D
ko-KR_2281	D
ko-KR_2282	C
ko-KR_2283	C
ko-KR_2284	C
ko-KR_2285	C
ko-KR_2286	C
ko-KR_2287	C
ko-KR_2288	D
ko-KR_2289	D
ko-KR_2290	D
ko-KR_2291	D
ko-KR_2292	C
ko-KR_2293	C
ko-KR_2294	C
ko-KR_2295	C
ko-KR_2296	D
ko-KR_2297	D
ko-KR_2298	D
ko-KR_2299	D
ko-KR_2300	D
ko-KR_2301	D
ko-KR_2302	C
ko-KR_2303	C
ko-KR_2304	C
ko-KR_2305	C
ko-KR_2306	C
ko-KR_2307	C
ko-KR_2308	D
ko-KR_2309	D
ko-KR_2310	D
ko-KR_2311	D
ar-DZ_2377	B
ar-DZ_2378	B
ar-DZ_2379	B
ar-DZ_2380	B
ar-DZ_2381	C
ar-DZ_2382	C
ar-DZ_2383	C
ar-DZ_2384	C
ar-DZ_2385	C
ar-DZ_2386	C
ar-DZ_2387	C
ar-DZ_2388	C
ar-DZ_2389	C
ar-DZ_2390	C
ar-DZ_2391	C
ar-DZ_2392	C
ar-DZ_2393	D
ar-DZ_2394	D
ar-DZ_2395	D
ar-DZ_2396	D
ar-DZ_2397	B
ar-DZ_2398	B
ar-DZ_2399	A
ar-DZ_2400	B
ar-DZ_2401	C
ar-DZ_2402	B
ar-DZ_2403	C
ar-DZ_2404	B
ar-DZ_2405	C
ar-DZ_2406	B
ar-DZ_2407	C
ar-DZ_2408	B
ar-DZ_2409	C
ar-DZ_2410	B
ar-DZ_2411	C
ar-DZ_2412	B
ar-DZ_2413	C
ar-DZ_2414	D
ar-DZ_2415	C
ar-DZ_2416	C
ar-DZ_2417	B
ar-DZ_2418	A
ar-DZ_2419	A
ar-DZ_2420	A
ar-DZ_2421	B
ar-DZ_2422	B
ar-DZ_2423	B
ar-DZ_2424	A
ar-DZ_2425	A
ar-DZ_2426	A
ar-DZ_2427	B
ar-DZ_2428	B
ar-DZ_2429	B
ar-DZ_2430	A
ar-DZ_2431	A
ar-DZ_2432	A
ar-DZ_2433	B
ar-DZ_2434	B
ar-DZ_2435	B
ar-DZ_2436	A
ar-DZ_2437	D
ar-DZ_2438	D
ar-DZ_2439	D
ar-DZ_2440	D
ar-DZ_2441	D
ar-DZ_2442	D
ar-DZ_2443	D
ar-DZ_2444	D
ar-DZ_2445	D
ar-DZ_2446	D
ar-DZ_2447	D
ar-DZ_2448	D
ar-DZ_2449	D
ar-DZ_2450	D
ar-DZ_2451	D
ar-DZ_2452	D
ar-DZ_2453	D
ar-DZ_2454	D
ar-DZ_2455	D
ar-DZ_2456	D
zh-CN_1715	D
zh-CN_1716	D
zh-CN_1717	D
zh-CN_1718	D
zh-CN_1719	D
zh-CN_1720	D
zh-CN_1721	D
zh-CN_1722	D
zh-CN_1723	D
zh-CN_1724	D
zh-CN_1725	D
zh-CN_1726	D
zh-CN_1727	D
zh-CN_1728	D
zh-CN_1729	D
zh-CN_1730	D
zh-CN_1731	D
zh-CN_1732	D
zh-CN_1733	D
zh-CN_1734	D
zh-CN_1735	D
zh-CN_1736	D
zh-CN_1737	D
zh-CN_1738	D
zh-CN_1739	D
zh-CN_1740	D
zh-CN_1741	D
zh-CN_1742	D
zh-CN_1743	D
zh-CN_1744	D
zh-CN_1745	D
zh-CN_1746	D
zh-CN_1747	D
zh-CN_1748	D
zh-CN_1749	D
id-ID_1706	A
id-ID_1707	A
id-ID_1708	A
id-ID_1709	B
id-ID_1710	A
id-ID_1711	A
id-ID_1712	A
id-ID_1713	B
id-ID_1714	A
id-ID_1715	A
id-ID_1716	B
id-ID_1717	A
id-ID_1718	B
id-ID_1719	A
id-ID_1720	B
id-ID_1721	A
id-ID_1722	A
id-ID_1723	B
id-ID_1724	A
id-ID_1725	A
id-ID_1726	B
id-ID_1727	A
id-ID_1728	B
id-ID_1729	A
id-ID_1730	B
id-ID_1731	A
id-ID_1732	B
id-ID_1733	A
id-ID_1734	B
id-ID_1735	A
id-ID_1736	B
id-ID_1737	B
id-ID_1738	A
id-ID_1739	B
id-ID_1740	B
es-ES_1767	D
es-ES_1768	C
es-ES_1769	D
es-ES_1770	D
es-ES_1771	C
es-ES_1772	D
es-ES_1773	D
es-ES_1774	C
es-ES_1775	C
es-ES_1776	D
es-ES_1777	C
es-ES_1778	D
es-ES_1779	D
es-ES_1780	C
es-ES_1781	C
es-ES_1782	D
es-ES_1783	C
es-ES_1784	C
es-ES_1785	D
es-ES_1786	C
fa-IR_3491	A
fa-IR_3492	A
fa-IR_3493	B
fa-IR_3494	A
fa-IR_3495	A
fa-IR_3496	B
fa-IR_3497	A
fa-IR_3498	B
fa-IR_3499	A
fa-IR_3500	B
fa-IR_3501	A
fa-IR_3502	B
fa-IR_3503	A
fa-IR_3504	B
fa-IR_3505	A
fa-IR_3506	B
fa-IR_3507	B
fa-IR_3508	A
fa-IR_3509	B
fa-IR_3510	B
es-MX_1744	A
es-MX_1745	A
es-MX_1746	A
es-MX_1747	A
es-MX_1748	C
es-MX_1749	C
es-MX_1750	D
es-MX_1751	C
as-AS_2285	B
as-AS_2286	B
as-AS_2287	B
as-AS_2288	B
as-AS_2289	C
as-AS_2290	B
as-AS_2291	B
as-AS_2292	B
as-AS_2293	B
as-AS_2294	C
as-AS_2295	B
as-AS_2296	B
as-AS_2297	B
as-AS_2298	C
as-AS_2299	B
as-AS_2300	B
as-AS_2301	C
as-AS_2302	B
as-AS_2303	C
as-AS_2304	B
as-AS_2305	C
as-AS_2306	A
as-AS_2307	A
as-AS_2308	A
as-AS_2309	B
as-AS_2310	A
as-AS_2311	A
as-AS_2312	A
as-AS_2313	B
as-AS_2314	A
as-AS_2315	A
as-AS_2316	B
as-AS_2317	A
as-AS_2318	B
as-AS_2319	A
as-AS_2320	B
as-AS_2321	A
as-AS_2322	A
as-AS_2323	B
as-AS_2324	A
as-AS_2325	A
as-AS_2326	B
as-AS_2327	A
as-AS_2328	B
as-AS_2329	A
as-AS_2330	B
as-AS_2331	A
as-AS_2332	B
as-AS_2333	A
as-AS_2334	B
as-AS_2335	A
as-AS_2336	B
as-AS_2337	B
as-AS_2338	A
as-AS_2339	B
as-AS_2340	B
el-GR_2546	A
el-GR_2547	B
el-GR_2548	B
el-GR_2549	B
el-GR_2550	B
el-GR_2551	B
el-GR_2552	B
el-GR_2553	B
el-GR_2554	B
el-GR_2555	C
el-GR_2556	C
el-GR_2557	C
el-GR_2558	C
el-GR_2559	C
el-GR_2560	C
el-GR_2561	B
el-GR_2562	B
el-GR_2563	B
el-GR_2564	B
el-GR_2565	C
el-GR_2566	C
el-GR_2567	C
el-GR_2568	C
el-GR_2569	C
el-GR_2570	C
el-GR_2571	C
el-GR_2572	C
el-GR_2573	C
el-GR_2574	C
el-GR_2575	C
el-GR_2576	C
el-GR_2577	D
el-GR_2578	D
el-GR_2579	D
el-GR_2580	D
am-ET_2489	A
am-ET_2490	A
am-ET_2491	A
am-ET_2492	A
am-ET_2493	A
am-ET_2494	A
am-ET_2495	A
am-ET_2496	A
am-ET_2497	A
am-ET_2498	A
am-ET_2499	A
am-ET_2500	A
am-ET_2501	A
am-ET_2502	A
am-ET_2503	A
am-ET_2504	A
am-ET_2505	A
am-ET_2506	A
am-ET_2507	A
am-ET_2508	A
am-ET_2509	A
am-ET_2510	A
am-ET_2511	A
am-ET_2512	A
am-ET_2513	A
am-ET_2514	A
am-ET_2515	A
am-ET_2516	A
am-ET_2517	A
am-ET_2518	A
am-ET_2519	A
am-ET_2520	A
am-ET_2521	A
am-ET_2522	A
am-ET_2523	A
am-ET_2524	A
am-ET_2525	A
am-ET_2526	A
am-ET_2527	A
am-ET_2528	A
am-ET_2529	A
am-ET_2530	A
am-ET_2531	A
am-ET_2532	A
am-ET_2533	A
am-ET_2534	A
am-ET_2535	A
am-ET_2536	A
am-ET_2537	A
am-ET_2538	A
am-ET_2539	A
am-ET_2540	A
am-ET_2541	A
am-ET_2542	A
am-ET_2543	A
am-ET_2544	A
am-ET_2545	B
am-ET_2546	B
am-ET_2547	C
am-ET_2548	B
am-ET_2549	C
am-ET_2550	C
am-ET_2551	B
am-ET_2552	C
am-ET_2553	B
am-ET_2554	C
am-ET_2555	C
am-ET_2556	C
am-ET_2557	B
am-ET_2558	C
am-ET_2559	C
am-ET_2560	C
am-ET_2561	D
am-ET_2562	D
am-ET_2563	C
am-ET_2564	C
am-ET_2565	D
am-ET_2566	A
am-ET_2567	B
am-ET_2568	A
am-ET_2569	B
am-ET_2570	B
am-ET_2571	B
am-ET_2572	A
am-ET_2573	B
am-ET_2574	B
am-ET_2575	B
am-ET_2576	C
am-ET_2577	C
am-ET_2578	B
am-ET_2579	B
am-ET_2580	C
am-ET_2581	B
am-ET_2582	A
am-ET_2583	B
am-ET_2584	B
am-ET_2585	B
am-ET_2586	C
am-ET_2587	C
am-ET_2588	B
am-ET_2589	B
am-ET_2590	C
am-ET_2591	B
am-ET_2592	C
am-ET_2593	C
am-ET_2594	B
am-ET_2595	B
am-ET_2596	C
am-ET_2597	C
am-ET_2598	C
am-ET_2599	D
am-ET_2600	C
am-ET_2601	A
am-ET_2602	A
am-ET_2603	A
am-ET_2604	A
am-ET_2605	A
am-ET_2606	A
am-ET_2607	A
am-ET_2608	A
am-ET_2609	A
am-ET_2610	A
am-ET_2611	A
am-ET_2612	A
am-ET_2613	A
am-ET_2614	A
am-ET_2615	A
am-ET_2616	A
am-ET_2617	A
am-ET_2618	A
am-ET_2619	A
am-ET_2620	A
am-ET_2621	A
am-ET_2622	A
am-ET_2623	A
am-ET_2624	A
am-ET_2625	A
am-ET_2626	A
am-ET_2627	A
am-ET_2628	A
am-ET_2629	A
am-ET_2630	A
am-ET_2631	A
am-ET_2632	A
am-ET_2633	A
am-ET_2634	A
am-ET_2635	A
am-ET_2636	A
am-ET_2637	A
am-ET_2638	A
am-ET_2639	A
am-ET_2640	A
am-ET_2641	A
am-ET_2642	A
am-ET_2643	A
am-ET_2644	A
am-ET_2645	A
am-ET_2646	A
am-ET_2647	A
am-ET_2648	A
am-ET_2649	A
am-ET_2650	A
am-ET_2651	A
am-ET_2652	A
am-ET_2653	A
am-ET_2654	A
am-ET_2655	A
am-ET_2656	A
ha-NG_1769	B
ha-NG_1770	B
ha-NG_1771	B
ha-NG_1772	C
ha-NG_1773	C
ha-NG_1774	B
ha-NG_1775	B
ha-NG_1776	C
ha-NG_1777	C
ha-NG_1778	B
ha-NG_1779	C
ha-NG_1780	C
ha-NG_1781	C
ha-NG_1782	C
ha-NG_1783	D
ha-NG_1784	A
ha-NG_1785	A
ha-NG_1786	B
ha-NG_1787	B
ha-NG_1788	A
ha-NG_1789	B
ha-NG_1790	B
ha-NG_1791	B
ha-NG_1792	B
ha-NG_1793	C
ha-NG_1794	A
ha-NG_1795	B
ha-NG_1796	B
ha-NG_1797	B
ha-NG_1798	B
ha-NG_1799	C
ha-NG_1800	B
ha-NG_1801	B
ha-NG_1802	C
ha-NG_1803	C
ha-NG_1804	B
ha-NG_1805	C
ha-NG_1806	B
ha-NG_1807	C
ha-NG_1808	C
ha-NG_1809	C
ha-NG_1810	B
ha-NG_1811	C
ha-NG_1812	C
ha-NG_1813	C
ha-NG_1814	D
ha-NG_1815	D
ha-NG_1816	C
ha-NG_1817	C
ha-NG_1818	D
ha-NG_1819	B
ha-NG_1820	A
ha-NG_1821	B
ha-NG_1822	B
ha-NG_1823	B
ha-NG_1824	C
ha-NG_1825	C
ha-NG_1826	B
ha-NG_1827	B
ha-NG_1828	C
ha-NG_1829	B
ha-NG_1830	C
ha-NG_1831	C
ha-NG_1832	B
ha-NG_1833	B
ha-NG_1834	C
ha-NG_1835	C
ha-NG_1836	C
ha-NG_1837	D
ha-NG_1838	C
az-AZ_2070	B
az-AZ_2071	A
az-AZ_2072	B
az-AZ_2073	B
az-AZ_2074	B
az-AZ_2075	C
az-AZ_2076	C
az-AZ_2077	B
az-AZ_2078	B
az-AZ_2079	C
az-AZ_2080	B
az-AZ_2081	C
az-AZ_2082	C
az-AZ_2083	B
az-AZ_2084	B
az-AZ_2085	C
az-AZ_2086	C
az-AZ_2087	C
az-AZ_2088	D
az-AZ_2089	C
ko-KP_1931	A
ko-KP_1932	B
ko-KP_1933	A
ko-KP_1934	B
ko-KP_1935	B
ko-KP_1936	A
ko-KP_1937	B
ko-KP_1938	B
ko-KP_1939	C
ko-KP_1940	B
ko-KP_1941	B
ko-KP_1942	A
ko-KP_1943	B
ko-KP_1944	B
ko-KP_1945	C
ko-KP_1946	B
ko-KP_1947	B
ko-KP_1948	C
ko-KP_1949	B
ko-KP_1950	C
su-JB_2144	A
su-JB_2145	A
su-JB_2146	A
su-JB_2147	B
su-JB_2148	A
su-JB_2149	A
su-JB_2150	A
su-JB_2151	B
su-JB_2152	A
su-JB_2153	A
su-JB_2154	B
su-JB_2155	A
su-JB_2156	B
su-JB_2157	A
su-JB_2158	B
su-JB_2159	A
su-JB_2160	A
su-JB_2161	B
su-JB_2162	A
su-JB_2163	A
su-JB_2164	B
su-JB_2165	A
su-JB_2166	B
su-JB_2167	A
su-JB_2168	B
su-JB_2169	A
su-JB_2170	B
su-JB_2171	A
su-JB_2172	B
su-JB_2173	A
su-JB_2174	B
su-JB_2175	B
su-JB_2176	A
su-JB_2177	B
su-JB_2178	B
en-GB_1980	B
en-US_1712	B
ko-KR_2312	B
ar-DZ_2457	B
zh-CN_1750	B
id-ID_1741	B
es-ES_1787	B
fa-IR_3511	B
es-MX_1752	B
as-AS_2341	B
el-GR_2581	B
am-ET_2657	B
ha-NG_1839	A
az-AZ_2090	B
ko-KP_1951	B
ko-KP_1952	B
su-JB_2179	B
en-GB_1981	A
en-US_1713	C
ko-KR_2313	D
ko-KR_2314	C
ar-DZ_2458	D
ar-DZ_2459	D
zh-CN_1751	C
id-ID_1742	C
es-ES_1788	C
fa-IR_3512	A
es-MX_1753	C
es-MX_1754	D
as-AS_2342	C
el-GR_2582	C
am-ET_2658	C
ha-NG_1840	D
az-AZ_2091	C
ko-KP_1953	C
su-JB_2180	D
en-GB_1982	C
en-GB_1983	D
en-GB_1984	D
en-GB_1985	D
en-GB_1986	D
en-GB_1987	D
en-US_1714	D
en-US_1715	D
ko-KR_2315	B
ko-KR_2316	A
ko-KR_2317	A
ko-KR_2318	D
ko-KR_2319	C
ko-KR_2320	D
ko-KR_2321	D
ko-KR_2322	C
ko-KR_2323	D
ar-DZ_2460	D
ar-DZ_2461	D
zh-CN_1752	D
zh-CN_1753	D
id-ID_1743	C
id-ID_1744	D
id-ID_1745	D
es-ES_1789	D
es-ES_1790	D
es-ES_1791	D
fa-IR_3513	D
fa-IR_3514	D
fa-IR_3515	D
es-MX_1755	A
es-MX_1756	A
es-MX_1757	B
es-MX_1758	A
as-AS_2343	C
as-AS_2344	D
as-AS_2345	D
as-AS_2346	D
el-GR_2583	D
el-GR_2584	D
el-GR_2585	D
am-ET_2659	D
am-ET_2660	D
ha-NG_1841	A
ha-NG_1842	A
ha-NG_1843	B
ha-NG_1844	B
ha-NG_1845	B
az-AZ_2092	A
ko-KP_1954	C
ko-KP_1955	D
ko-KP_1956	D
su-JB_2181	C
su-JB_2182	D
su-JB_2183	D
su-JB_2184	D
en-GB_1988	D
en-GB_1989	D
en-GB_1990	D
en-GB_1991	D
en-GB_1992	D
en-GB_1993	D
en-GB_1994	D
en-GB_1995	D
en-GB_1996	D
en-GB_1997	D
en-US_1716	D
en-US_1717	D
en-US_1718	D
en-US_1719	D
en-US_1720	D
en-US_1721	D
en-US_1722	D
en-US_1723	D
en-US_1724	D
en-US_1725	D
en-US_1726	D
en-US_1727	D
en-US_1728	D
en-US_1729	D
en-US_1730	D
en-US_1731	D
en-US_1732	D
en-US_1733	D
en-US_1734	D
en-US_1735	D
ko-KR_2324	D
ko-KR_2325	D
ko-KR_2326	D
ko-KR_2327	D
ko-KR_2328	D
ko-KR_2329	D
ar-DZ_2462	D
ar-DZ_2463	D
ar-DZ_2464	D
ar-DZ_2465	D
ar-DZ_2466	D
ar-DZ_2467	D
zh-CN_1754	D
zh-CN_1755	D
zh-CN_1756	D
zh-CN_1757	D
zh-CN_1758	D
zh-CN_1759	D
id-ID_1746	D
id-ID_1747	D
id-ID_1748	D
id-ID_1749	D
id-ID_1750	D
id-ID_1751	D
es-ES_1792	D
es-ES_1793	D
es-ES_1794	D
es-ES_1795	D
es-ES_1796	D
es-ES_1797	D
es-ES_1798	D
es-ES_1799	D
es-ES_1800	D
es-ES_1801	D
fa-IR_3516	D
fa-IR_3517	D
fa-IR_3518	D
fa-IR_3519	D
fa-IR_3520	D
fa-IR_3521	D
fa-IR_3522	D
fa-IR_3523	D
fa-IR_3524	D
fa-IR_3525	D
es-MX_1759	D
es-MX_1760	D
es-MX_1761	D
as-AS_2347	C
as-AS_2348	C
as-AS_2349	C
as-AS_2350	C
as-AS_2351	D
as-AS_2352	D
as-AS_2353	D
as-AS_2354	D
as-AS_2355	D
as-AS_2356	D
el-GR_2586	D
el-GR_2587	D
el-GR_2588	D
el-GR_2589	D
el-GR_2590	D
el-GR_2591	D
am-ET_2661	C
am-ET_2662	D
am-ET_2663	D
am-ET_2664	C
am-ET_2665	C
am-ET_2666	D
ha-NG_1846	B
ha-NG_1847	C
ha-NG_1848	C
ha-NG_1849	C
ha-NG_1850	C
ha-NG_1851	C
ha-NG_1852	C
ha-NG_1853	D
ha-NG_1854	D
ha-NG_1855	D
az-AZ_2093	D
ko-KP_1957	D
ko-KP_1958	D
ko-KP_1959	D
ko-KP_1960	D
ko-KP_1961	D
ko-KP_1962	D
ko-KP_1963	B
ko-KP_1964	C
ko-KP_1965	C
ko-KP_1966	C
ko-KP_1967	C
ko-KP_1968	D
su-JB_2185	A
su-JB_2186	A
su-JB_2187	A
su-JB_2188	A
su-JB_2189	A
su-JB_2190	A
en-GB_1998	D
en-GB_1999	D
en-GB_2000	D
en-GB_2001	D
en-GB_2002	D
en-GB_2003	D
en-GB_2004	D
en-GB_2005	D
en-GB_2006	D
en-GB_2007	D
en-GB_2008	D
en-GB_2009	D
en-GB_2010	D
en-GB_2011	D
en-GB_2012	D
en-US_1736	D
en-US_1737	D
en-US_1738	D
en-US_1739	D
en-US_1740	D
en-US_1741	D
en-US_1742	D
en-US_1743	D
en-US_1744	D
en-US_1745	D
ko-KR_2330	D
ko-KR_2331	D
ko-KR_2332	D
ko-KR_2333	D
ko-KR_2334	D
ko-KR_2335	D
ko-KR_2336	D
ko-KR_2337	D
ko-KR_2338	D
ko-KR_2339	D
ar-DZ_2468	A
ar-DZ_2469	B
ar-DZ_2470	A
ar-DZ_2471	B
ar-DZ_2472	A
ar-DZ_2473	B
ar-DZ_2474	D
ar-DZ_2475	D
ar-DZ_2476	D
ar-DZ_2477	D
ar-DZ_2478	D
ar-DZ_2479	D
zh-CN_1760	D
zh-CN_1761	D
zh-CN_1762	D
zh-CN_1763	D
zh-CN_1764	D
zh-CN_1765	D
zh-CN_1766	D
zh-CN_1767	D
zh-CN_1768	D
zh-CN_1769	D
zh-CN_1770	A
zh-CN_1771	A
zh-CN_1772	A
zh-CN_1773	A
zh-CN_1774	A
zh-CN_1775	A
zh-CN_1776	A
zh-CN_1777	A
zh-CN_1778	A
zh-CN_1779	A
zh-CN_1780	D
zh-CN_1781	D
zh-CN_1782	D
zh-CN_1783	D
zh-CN_1784	D
zh-CN_1785	D
zh-CN_1786	D
zh-CN_1787	D
zh-CN_1788	D
zh-CN_1789	D
id-ID_1752	B
id-ID_1753	B
id-ID_1754	A
id-ID_1755	A
id-ID_1756	C
id-ID_1757	B
id-ID_1758	B
id-ID_1759	B
id-ID_1760	B
id-ID_1761	A
es-ES_1802	D
es-ES_1803	D
es-ES_1804	D
es-ES_1805	D
es-ES_1806	D
es-ES_1807	D
es-ES_1808	D
es-ES_1809	D
es-ES_1810	D
es-ES_1811	D
fa-IR_3526	D
fa-IR_3527	D
fa-IR_3528	D
fa-IR_3529	D
fa-IR_3530	D
fa-IR_3531	D
fa-IR_3532	D
fa-IR_3533	D
fa-IR_3534	D
fa-IR_3535	D
fa-IR_3536	D
fa-IR_3537	D
fa-IR_3538	D
fa-IR_3539	D
fa-IR_3540	D
es-MX_1762	D
es-MX_1763	D
es-MX_1764	D
es-MX_1765	D
es-MX_1766	D
es-MX_1767	D
es-MX_1768	D
es-MX_1769	D
es-MX_1770	D
es-MX_1771	D
es-MX_1772	D
es-MX_1773	D
es-MX_1774	D
es-MX_1775	D
es-MX_1776	D
es-MX_1777	D
es-MX_1778	D
es-MX_1779	D
es-MX_1780	D
es-MX_1781	D
as-AS_2357	C
as-AS_2358	C
as-AS_2359	C
as-AS_2360	C
as-AS_2361	D
as-AS_2362	D
as-AS_2363	D
as-AS_2364	D
as-AS_2365	D
as-AS_2366	D
el-GR_2592	D
el-GR_2593	D
el-GR_2594	D
el-GR_2595	D
el-GR_2596	D
el-GR_2597	D
el-GR_2598	D
el-GR_2599	D
el-GR_2600	D
el-GR_2601	D
el-GR_2602	D
el-GR_2603	D
el-GR_2604	D
el-GR_2605	D
el-GR_2606	D
am-ET_2667	C
ha-NG_1856	A
ha-NG_1857	A
ha-NG_1858	A
ha-NG_1859	A
ha-NG_1860	A
ha-NG_1861	A
az-AZ_2094	D
az-AZ_2095	D
az-AZ_2096	D
az-AZ_2097	D
az-AZ_2098	D
az-AZ_2099	D
az-AZ_2100	D
az-AZ_2101	D
az-AZ_2102	D
az-AZ_2103	D
ko-KP_1969	B
ko-KP_1970	B
ko-KP_1971	A
ko-KP_1972	C
ko-KP_1973	B
ko-KP_1974	B
ko-KP_1975	B
ko-KP_1976	B
ko-KP_1977	A
ko-KP_1978	C
ko-KP_1979	B
ko-KP_1980	B
su-JB_2191	A
su-JB_2192	B
su-JB_2193	B
su-JB_2194	A
su-JB_2195	A
su-JB_2196	B
su-JB_2197	B
su-JB_2198	A
su-JB_2199	A
su-JB_2200	C
su-JB_2201	B
su-JB_2202	B
su-JB_2203	B
su-JB_2204	B
su-JB_2205	A
en-GB_2013	B
en-GB_2014	A
en-GB_2015	B
en-US_1746	B
en-US_1747	A
en-US_1748	B
ko-KR_2340	C
ko-KR_2341	C
ko-KR_2342	B
ko-KR_2343	C
ko-KR_2344	B
ko-KR_2345	B
ar-DZ_2480	A
ar-DZ_2481	A
zh-CN_1790	A
zh-CN_1791	B
zh-CN_1792	A
zh-CN_1793	B
zh-CN_1794	A
zh-CN_1795	B
id-ID_1762	B
id-ID_1763	A
id-ID_1764	B
es-ES_1812	B
fa-IR_3541	B
fa-IR_3542	A
fa-IR_3543	B
es-MX_1782	A
es-MX_1783	A
es-MX_1784	A
as-AS_2367	C
as-AS_2368	C
as-AS_2369	C
el-GR_2607	B
el-GR_2608	A
el-GR_2609	B
am-ET_2668	B
am-ET_2669	A
am-ET_2670	B
ha-NG_1862	B
ha-NG_1863	A
ha-NG_1864	B
az-AZ_2104	A
az-AZ_2105	A
az-AZ_2106	A
ko-KP_1981	A
ko-KP_1982	A
ko-KP_1983	A
su-JB_2206	A
en-GB_2016	B
en-GB_2017	B
en-GB_2018	C
en-GB_2019	B
en-GB_2020	C
en-GB_2021	C
en-US_1749	B
ko-KR_2346	D
ko-KR_2347	D
ko-KR_2348	D
ar-DZ_2482	C
ar-DZ_2483	C
ar-DZ_2484	D
ar-DZ_2485	B
ar-DZ_2486	C
ar-DZ_2487	C
zh-CN_1796	C
zh-CN_1797	D
zh-CN_1798	C
id-ID_1765	C
id-ID_1766	D
id-ID_1767	C
es-ES_1813	C
es-ES_1814	C
es-ES_1815	D
es-ES_1816	B
es-ES_1817	C
es-ES_1818	C
fa-IR_3544	C
fa-IR_3545	D
fa-IR_3546	C
es-MX_1785	B
as-AS_2370	B
el-GR_2610	B
el-GR_2611	C
el-GR_2612	C
